DATE_TIME,PLANT_ID,IRRADIATION(W/m²),WIND_SPEED(m/s),CLOUD_COVER(%),AMBIENT_TEMPERATURE(°C),THEORETICAL_MODULE_TEMPERATURE(°C),ACTUAL_MODULE_TEMPERATURE(°C),THEORETICAL_DC_POWER(kW),THEORETICAL_AC_POWER(kW),ACTUAL_DC_POWER(kW),ACTUAL_AC_POWER(kW),DC_EFFICIENCY,AC_EFFICIENCY,INVERTER_EFFICIENCY,DAILY_YIELD(kWh),TOTAL_YIELD(kWh),THEORETICAL_DC_PER_KWP,THEORETICAL_AC_PER_KWP,CALCULATED_PLANT_CAPACITY(kWp),DC_RESIDUAL(kW),AC_RESIDUAL(kW),EFFICIENCY_RATIO
2020-05-20 18:30:00,4136001,11.0565051413793,5.972222222222222,30.5,31.0309585862069,31.198862992302256,29.939957137931035,270.1115059312443,260.6979251523816,338.43666666666667,326.64190476190475,0.012708607872274805,0.012572937501146726,0.9651492788268748,86165.35154761905,761828.2280334249,0.010782354099198916,0.010406581282897832,25051.255360952437,68.32516073542234,65.94397960952318,1.252951685637613
2020-05-20 18:45:00,4136001,0.36458420633329996,5.902777777777778,38.75,30.5501171,30.555693913863607,28.829000933333337,8.930324953126648,8.61908813074063,0.0,0.0,0.0,0.0,0.9651483205796394,86165.35154761905,761828.2280334249,0.0003564821333084332,0.0003440581322792814,25051.255360952437,-8.930324953126648,-8.61908813074063,0.0
2020-05-20 19:00:00,4136001,0.0,5.833333333333333,47.0,30.13735451724138,30.13735451724138,28.26681206896552,0.0,0.0,0.0,0.0,0.0,0.0,0.965147362332404,86165.35154761905,761828.2280334249,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-20 19:15:00,4136001,0.0,5.548611111111112,54.75,29.782118599999997,29.782118599999997,27.898326600000004,0.0,0.0,0.0,0.0,0.0,0.0,0.9651464040851685,86165.35154761905,761828.2280334249,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-20 19:30:00,4136001,0.0,5.263888888888888,62.5,29.3896393,29.3896393,27.706148266666663,0.0,0.0,0.0,0.0,0.0,0.0,0.965145445837933,86165.35154761905,761828.2280334249,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-20 19:45:00,4136001,0.0,4.979166666666666,70.25,29.00532396551724,29.00532396551724,27.35719882758621,0.0,0.0,0.0,0.0,0.0,0.0,0.9651444875906976,86165.35154761905,761828.2280334249,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-20 20:00:00,4136001,0.0,4.694444444444444,78.0,28.620362333333336,28.620362333333336,26.8948649,0.0,0.0,0.0,0.0,0.0,0.0,0.9651435293434621,86165.35154761905,761828.2280334249,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-20 20:15:00,4136001,0.0,4.451388888888888,80.25,28.3833875,28.3833875,26.593303233333337,0.0,0.0,0.0,0.0,0.0,0.0,0.9651425710962267,86165.35154761905,761828.2280334249,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-20 20:30:00,4136001,0.0,4.208333333333333,82.5,28.088394758620694,28.088394758620694,26.90782748275862,0.0,0.0,0.0,0.0,0.0,0.0,0.9651416128489914,86165.35154761905,761828.2280334249,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-20 20:45:00,4136001,0.0,3.9652777777777777,84.75,27.426659433333334,27.426659433333334,26.8379731,0.0,0.0,0.0,0.0,0.0,0.0,0.9651406546017559,86165.35154761905,761828.2280334249,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-20 21:00:00,4136001,0.0,3.7222222222222223,87.0,27.42772186206897,27.42772186206897,26.25202579310345,0.0,0.0,0.0,0.0,0.0,0.0,0.9651396963545205,86165.35154761905,761828.2280334249,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-20 21:15:00,4136001,0.0,3.3888888888888884,85.0,27.547032833333333,27.547032833333333,25.841535366666665,0.0,0.0,0.0,0.0,0.0,0.0,0.965138738107285,86165.35154761905,761828.2280334249,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-20 21:30:00,4136001,0.0,3.0555555555555554,83.0,27.466087551724147,27.466087551724147,26.006621000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.9651377798600496,86165.35154761905,761828.2280334249,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-20 21:45:00,4136001,0.0,2.7222222222222223,81.0,27.169620633333334,27.169620633333334,25.819460933333335,0.0,0.0,0.0,0.0,0.0,0.0,0.9651368216128141,86165.35154761905,761828.2280334249,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-20 22:00:00,4136001,0.0,2.388888888888889,79.0,26.810236599999996,26.810236599999996,25.4684804,0.0,0.0,0.0,0.0,0.0,0.0,0.9651358633655787,76569.57952380953,596895.3172184066,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-20 22:15:00,4136001,0.0,2.1736111111111107,82.0,26.517158275862073,26.517158275862073,24.998898206896552,0.0,0.0,0.0,0.0,0.0,0.0,0.9651349051183432,76569.57952380953,596895.3172184066,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-20 22:30:00,4136001,0.0,1.9583333333333333,85.0,26.3451751,26.3451751,24.654283666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.9651339468711078,76569.57952380953,596895.3172184066,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-20 22:45:00,4136001,0.0,1.7430555555555556,88.0,26.070779758620695,26.070779758620695,24.29676868965517,0.0,0.0,0.0,0.0,0.0,0.0,0.9651329886238723,76569.57952380953,596895.3172184066,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-20 23:00:00,4136001,0.0,1.5277777777777777,91.0,25.79210823333333,25.79210823333333,23.75939023333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9651320303766369,76569.57952380953,596895.3172184066,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-20 23:15:00,4136001,0.0,1.4791666666666667,91.75,25.69977813333333,25.69977813333333,23.43432723333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9651310721294014,76569.57952380953,596895.3172184066,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-20 23:30:00,4136001,0.0,1.4305555555555556,92.5,25.704486655172413,25.704486655172413,23.516461793103456,0.0,0.0,0.0,0.0,0.0,0.0,0.965130113882166,76569.57952380953,596895.3172184066,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-20 23:45:00,4136001,0.0,1.3819444444444444,93.25,25.513830433333332,25.513830433333332,23.45196050000001,0.0,0.0,0.0,0.0,0.0,0.0,0.9651291556349305,76569.57952380953,596895.3172184066,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-21 00:00:00,4136001,0.0,1.3333333333333333,94.0,25.318034700000005,25.318034700000005,23.365838666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.9651281973876951,0.0,596895.3172184066,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-21 00:15:00,4136001,0.0,1.5,92.25,25.13785744827586,25.13785744827586,23.12234703448275,0.0,0.0,0.0,0.0,0.0,0.0,0.9651272391404597,0.0,596895.3172184066,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-21 00:30:00,4136001,0.0,1.6666666666666665,90.5,24.896141400000005,24.896141400000005,22.891414566666665,0.0,0.0,0.0,0.0,0.0,0.0,0.9651262808932243,0.0,596895.3172184066,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-21 00:45:00,4136001,0.0,1.8333333333333333,88.75,24.81470562068965,24.81470562068965,22.888990689655177,0.0,0.0,0.0,0.0,0.0,0.0,0.9651253226459888,0.0,596895.3172184066,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-21 01:00:00,4136001,0.0,2.0,87.0,24.72378326666667,24.72378326666667,22.647266700000003,0.0,0.0,0.0,0.0,0.0,0.0,0.9651243643987534,0.0,596895.3172184066,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-21 01:15:00,4136001,0.0,1.9166666666666667,88.25,24.570636,24.570636,22.4875092,0.0,0.0,0.0,0.0,0.0,0.0,0.9651234061515179,0.0,596895.3172184066,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-21 01:30:00,4136001,0.0,1.8333333333333333,89.5,24.436040517241373,24.436040517241373,22.384284862068963,0.0,0.0,0.0,0.0,0.0,0.0,0.9651224479042825,0.0,596895.3172184066,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-21 01:45:00,4136001,0.0,1.75,90.75,24.333214466666668,24.333214466666668,22.28466213333333,0.0,0.0,0.0,0.0,0.0,0.0,0.965121489657047,0.0,596895.3172184066,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-21 02:00:00,4136001,0.0,1.6666666666666665,92.0,24.053322689655175,24.053322689655175,22.017030862068964,0.0,0.0,0.0,0.0,0.0,0.0,0.9651205314098116,0.0,596895.3172184066,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-21 02:15:00,4136001,0.0,1.611111111111111,93.5,23.892001133333338,23.892001133333338,21.74873963333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9651195731625761,0.0,596895.3172184066,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-21 02:30:00,4136001,0.0,1.5555555555555554,95.0,23.998843466666663,23.998843466666663,22.40360516666667,0.0,0.0,0.0,0.0,0.0,0.0,0.9651186149153407,0.0,596895.3172184066,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-21 02:45:00,4136001,0.0,1.5,96.5,23.87595310344827,23.87595310344827,22.37518951724138,0.0,0.0,0.0,0.0,0.0,0.0,0.9651176566681052,0.0,596895.3172184066,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-21 03:00:00,4136001,0.0,1.4444444444444444,98.0,23.766126166666673,23.766126166666673,22.278221800000004,0.0,0.0,0.0,0.0,0.0,0.0,0.9651166984208698,0.0,596895.3172184066,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-21 03:15:00,4136001,0.0,1.6319444444444444,97.25,23.701200533333328,23.701200533333328,22.149074333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.9651157401736343,0.0,596895.3172184066,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-21 03:30:00,4136001,0.0,1.8194444444444446,96.5,23.608773103448275,23.608773103448275,21.999887379310348,0.0,0.0,0.0,0.0,0.0,0.0,0.9651147819263989,0.0,596895.3172184066,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-21 03:45:00,4136001,0.0,2.0069444444444446,95.75,23.428441699999993,23.428441699999993,21.779378366666663,0.0,0.0,0.0,0.0,0.0,0.0,0.9651138236791634,0.0,596895.3172184066,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-21 04:00:00,4136001,0.0,2.1944444444444446,95.0,23.419859,23.419859,21.85795237931034,0.0,0.0,0.0,0.0,0.0,0.0,0.965112865431928,0.0,596895.3172184066,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-21 04:15:00,4136001,0.0,1.9791666666666665,96.0,23.54689013333333,23.54689013333333,22.0455058,0.0,0.0,0.0,0.0,0.0,0.0,0.9651119071846926,0.0,596895.3172184066,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-21 04:30:00,4136001,0.0,1.7638888888888888,97.0,23.666124566666664,23.666124566666664,22.181261233333338,0.0,0.0,0.0,0.0,0.0,0.0,0.9651109489374572,0.0,596895.3172184066,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-21 04:45:00,4136001,0.0,1.5486111111111112,98.0,23.743891206896553,23.743891206896553,22.01769706896552,0.0,0.0,0.0,0.0,0.0,0.0,0.9651099906902217,0.0,596895.3172184066,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-21 05:00:00,4136001,0.0,1.3333333333333333,99.0,23.792037733333338,23.792037733333338,22.0929973,0.0,0.0,0.0,0.0,0.0,0.0,0.9651090324429863,0.0,596895.3172184066,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-21 05:15:00,4136001,0.0,1.472222222222222,91.5,23.766128827586204,23.766128827586204,21.99099851724138,0.0,0.0,0.0,0.0,0.0,0.0,0.9651080741957508,0.0,596895.3172184066,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-21 05:30:00,4136001,0.0,1.611111111111111,84.0,23.6753734,23.6753734,21.821995066666663,0.0,0.0,0.0,0.0,0.0,0.0,0.9651071159485154,0.0,596895.3172184066,0.0,0.0,25051.255360952437,0.0,0.0,
2020-05-21 05:45:00,4136001,0.41717574653330003,1.75,76.5,23.698282,23.709566169503198,21.852598200000003,10.504720297232412,10.13817024378862,0.0,0.0,0.0,0.0,0.9651061577012799,0.0,596895.3172184066,0.00041932909731965735,0.00040469709392652056,25051.255360952437,-10.504720297232412,-10.13817024378862,0.0
2020-05-21 06:00:00,4136001,9.9153282689655,1.8888888888888888,69.0,23.62991651724138,23.891396693110725,21.697624551724136,249.49289065399606,240.78688599699095,221.89142857142858,214.14857142857144,0.008332227071337305,0.008242900146243879,0.9651051994540445,53.53714285714286,596948.8543612637,0.009959296931796972,0.00961176925178397,25051.255360952437,-27.60146208256748,-26.638314568419503,0.8893697451249383
2020-05-21 06:15:00,4136001,31.929361766666602,1.972222222222222,68.75,23.748148566666664,24.577698105940932,22.19340626666667,801.2217425982969,774.8556891688677,806.4642857142858,779.9257142857143,0.03028347510653017,0.030020512121368033,0.9670926885434658,248.51857142857142,597143.8357898352,0.031983297086467244,0.030930812767836,25051.255360952437,5.242543115988838,5.070025116846637,1.0065431862832226
2020-05-21 06:30:00,4136001,61.5359128965517,2.055555555555556,68.5,24.054223517241383,25.629643714285717,22.877097275862067,1537.6693540655174,1492.6568394578676,1559.0885714285714,1513.4490476190476,0.05854520873161149,0.0582549269076622,0.970726792149015,626.8808333333334,597522.19805174,0.06138093009351911,0.059584113368804745,25051.255360952437,21.41921736305403,20.792208161180042,1.0139296639465583
2020-05-21 06:45:00,4136001,91.2944973666667,2.138888888888889,68.25,24.3392457,26.642917094566407,23.469086766666663,2272.0120865249464,2213.531769046655,2341.4133333333334,2281.1466666666665,0.08792222253375577,0.08780476127781302,0.9742605605731011,1197.1675,598092.4847184066,0.09069454020521252,0.08836011358125,25051.255360952437,69.40124680838699,67.61489762001156,1.030546160920533
2020-05-21 07:00:00,4136001,132.36614209999988,2.2222222222222223,68.0,24.7259083,28.018598401990047,25.596747766666667,3275.9000859749267,3210.5425932969138,3229.7457142857143,3165.3090476190473,0.12127991985704042,0.12183749925331067,0.9800489969282558,1988.4947619047618,598883.8119803113,0.1307679011999173,0.1281589504013922,25051.255360952437,-46.15437168921244,-45.23354567786646,0.9859109342538215
2020-05-21 07:15:00,4136001,191.6870813793104,2.25,70.75,25.1307951724138,29.87669963835365,27.652967793103446,4708.33033887345,4618.2567725284325,4282.948095238095,4201.012380952381,0.16082863720347648,0.16170327608687768,0.980869318874816,3038.7478571428574,599934.0650755494,0.1879478800975522,0.1843523091352516,25051.255360952437,-425.3822436353548,-417.2443915760514,0.9096532713256618
2020-05-21 07:30:00,4136001,280.4657803333333,2.2777777777777777,73.5,25.6293538,32.54078259086578,30.21505633333333,6814.093129467715,6696.84656287102,6068.366666666667,5963.951428571429,0.22787274544282046,0.22956144780615576,0.9827935186137009,4529.7357142857145,601425.0529326923,0.27200605443864856,0.2673257873259893,25051.255360952437,-745.726462801048,-732.8951342995915,0.8905611577898553
2020-05-21 07:45:00,4136001,330.876642413793,2.305555555555556,76.25,26.114782965517243,34.23047201172261,32.13542331034482,7982.834337621225,7840.905882257053,7157.799999999999,7030.54,0.2687819683490813,0.27061604384086757,0.9822207940987455,6287.370714285715,603182.6879326924,0.31866005206525994,0.3129945293870872,25051.255360952437,-825.0343376212259,-810.3658822570533,0.8966489466362803
2020-05-21 08:00:00,4136001,364.6174746666666,2.3333333333333335,79.0,26.42889406666666,35.33068788177083,33.528763966666666,8756.678269852695,8589.995147773252,8137.653333333334,7982.753333333333,0.3055763615462567,0.3072681651799385,0.980965028411139,8283.059047619048,605178.3762660256,0.34955047735858336,0.3428967939531899,25051.255360952437,-619.0249365193613,-607.2418144399189,0.9293082470951882
2020-05-21 08:15:00,4136001,452.35134533333337,2.25,83.75,27.008036299999997,38.207623953709664,36.20038943333332,10733.295520563086,10517.033550540149,10203.871428571429,9998.276666666667,0.38316474997239114,0.38484868541531514,0.9798512982700777,10782.628214285714,607677.9454326923,0.42845339947686406,0.41982061972563345,25051.255360952437,-529.4240919916574,-518.7568838734824,0.9506746002681679
2020-05-21 08:30:00,4136001,508.7915496551723,2.166666666666667,88.5,27.568993999999996,40.34628053076776,38.0886988275862,11963.46043134289,11716.981612654827,11612.730476190476,11373.477619047619,0.436068702017078,0.43778223550101647,0.9793973641570863,13625.997619047619,610521.3148374542,0.47755931824440295,0.4677203375172234,25051.255360952437,-350.7299551524138,-343.50399360720803,0.9706832352424102
2020-05-21 08:45:00,4136001,527.344807,2.0833333333333335,93.25,27.914412433333332,41.34994891740976,39.03520423333334,12346.675650473673,12090.522747244066,12101.907142857142,11850.83238095238,0.454437735426381,0.4561563372307934,0.9792532896723677,16588.705714285716,613484.0229326923,0.4928565643747547,0.4826314120005996,25051.255360952437,-244.76850761653077,-239.69036629168477,0.9801753512811248
2020-05-21 09:00:00,4136001,571.2185906896551,2.0,98.0,28.497674310344827,43.26547655154584,40.98327006896552,13264.24569729564,12984.94535182463,13120.173333333332,12843.906666666666,0.492674566712462,0.4943812579964949,0.9789433676181107,19799.68238095238,616694.999599359,0.5294842715934592,0.5183351159345233,25051.255360952437,-144.07236396230837,-141.0386851579642,0.9891382919730082
2020-05-21 09:15:00,4136001,613.0063813333334,2.173611111111111,93.5,28.8905872,44.26668004086871,42.63647043333332,14173.098189643008,13870.717944554903,13883.106666666667,13586.913333333334,0.52132341455013,0.5229807005259057,0.9786651978951878,23196.410714285714,620091.7279326923,0.565763990084693,0.5536935273182072,25051.255360952437,-289.991522976341,-283.80461122156885,0.9795392990935283
2020-05-21 09:30:00,4136001,678.7978413333333,2.347222222222222,89.0,29.269144733333334,45.80301006845289,44.30564853333334,15589.739113268428,15249.804340429382,13496.185238095239,13201.900476190476,0.5067941593085938,0.508160977399678,0.9781949671916109,26496.885833333334,623392.20305174,0.6223136880225276,0.6087441176380868,25051.255360952437,-2093.553875173189,-2047.903864238906,0.86570949905176
2020-05-21 09:45:00,4136001,799.0305310344827,2.520833333333333,84.5,29.860123103448274,48.77544608467531,48.236752103448275,18113.092287706953,17703.928911044182,8501.933333333334,8309.88,0.3192554103364162,0.3198597618948684,0.9774106281708472,28574.355833333335,625469.6730517399,0.7230413017920034,0.7067082529779892,25051.255360952437,-9611.158954373619,-9394.048911044183,0.469380556245686
2020-05-21 10:00:00,4136001,828.2022053333333,2.694444444444444,80.0,30.530053833333337,49.599872054225195,52.767174,18705.96106879884,18269.434710887486,2450.982857142857,2393.7861904761903,0.0920366588522608,0.09214042572370942,0.9766637834695663,29172.80238095238,626068.119599359,0.7467075321884247,0.7292822035323698,25051.255360952437,-16254.978211655982,-15875.648520411296,0.13102683407328622
2020-05-21 10:15:00,4136001,869.698526,3.1527777777777777,68.5,30.639095,49.31618135241061,52.037945566666664,19667.929412216217,19187.89727555658,9945.47238095238,9702.734761904761,0.37346162825362617,0.37347283362358064,0.9755931533717281,31598.48607142857,628493.8032898352,0.7851075376794392,0.765945538420597,25051.255360952437,-9722.457031263837,-9485.16251365182,0.5056695177467442
2020-05-21 10:30:00,4136001,891.9624448275863,3.611111111111111,57.0,30.81421317241379,48.76114365184209,51.59807182758621,20221.02896511889,19715.720490757765,9307.733333333334,9075.140000000001,0.3495139409038656,0.34931576864679115,0.9750107437542976,33867.27107142857,630762.5882898351,0.8071862536932001,0.7870152695616521,25051.255360952437,-10913.295631785557,-10640.580490757764,0.4602996884772331
2020-05-21 10:45:00,4136001,777.1370330000001,4.069444444444445,45.5,30.956570366666668,45.665324658329396,50.377448466666664,17858.98675389363,17446.90841909263,8134.406666666668,7946.713333333333,0.3054544462290867,0.3058809314510891,0.9769259958316975,35853.94940476191,632749.2666231685,0.7128978766361767,0.6964484680590995,25051.255360952437,-9724.580087226963,-9500.195085759296,0.45547974130689123
2020-05-21 11:00:00,4136001,862.6964131034482,4.527777777777778,34.0,31.183037068965525,46.596587419214735,50.54957334482759,19744.678477730136,19268.850013568146,9435.158095238095,9207.779523809524,0.35429885782263604,0.3544212631308947,0.9759009261812657,38155.89428571428,635051.2115041208,0.7881712190961218,0.7691770227053225,25051.255360952437,-10309.52038249204,-10061.070489758622,0.47785827993501817
2020-05-21 11:15:00,4136001,967.9210946666667,5.020833333333333,42.25,31.7292979,48.04005485608825,53.648289866666666,22012.970825982266,21467.84386674624,12296.933333333334,11992.413333333334,0.46176114811684643,0.46160600072983554,0.9752361022260292,41153.99761904762,638049.3148374542,0.8787172741967268,0.8569568094462968,25051.255360952437,-9716.037492648931,-9475.430533412906,0.5586221610224035
2020-05-21 11:30:00,4136001,919.1237226666666,5.513888888888889,50.5,32.08981006666667,46.745374487724895,54.79509786666667,21022.43642988954,20505.420211997738,12625.806666666667,12315.293333333333,0.47411064403330916,0.4740341368666528,0.9754064558779346,44232.82095238096,641128.1381707875,0.8391769644669128,0.8185386287650749,25051.255360952437,-8396.629763222874,-8190.126878664405,0.6005872206475265
2020-05-21 11:45:00,4136001,908.9151193103448,6.006944444444445,58.75,32.471466241379325,46.22467402364291,54.038198655172415,20836.36688677993,20324.45323537545,12716.126666666667,12403.713333333333,0.47750224304156436,0.4774375554655669,0.9754317221334169,47333.749285714286,644229.066504121,0.8317494108202546,0.8113147601798557,25051.255360952437,-8120.2402201132645,-7920.739902042118,0.610285216024617
2020-05-21 12:00:00,4136001,925.6855569999996,6.499999999999999,67.0,32.87360940000001,46.20049619815721,54.70988666666667,21223.062414739074,20697.784853034987,12320.380000000001,12015.446666666667,0.4626415919987503,0.4624925883238375,0.9752496811516094,50337.61095238095,647232.9281707875,0.8471855844725293,0.8262174711330741,25051.255360952437,-8902.682414739073,-8682.33818636832,0.5805184831122061
2020-05-21 12:15:00,4136001,937.3386224137931,6.229166666666666,75.25,33.46413631034482,47.32855405118413,57.893448413793095,21384.276601182566,20849.841159278807,11713.757142857143,11421.007142857143,0.4398623461985881,0.43961171825752926,0.9750080186545003,53192.86273809524,650088.1799565018,0.8536209580344778,0.8322872789751525,25051.255360952437,-9670.519458325423,-9428.834016421664,0.5477742998427809
2020-05-21 12:30:00,4136001,923.1444756666664,5.958333333333333,83.5,33.841558799999994,47.880711346067464,57.90181983333333,21009.377262726055,20484.88441903798,11634.293333333331,11343.846666666666,0.4368784071200547,0.4366416956408392,0.9750352979467598,56028.8244047619,652924.1416231685,0.8386556665528833,0.8177188777121289,25051.255360952437,-9375.083929392724,-9141.037752371312,0.5537666913133309
2020-05-21 12:45:00,4136001,914.9018331034484,5.6875,91.75,34.14877648275862,48.46592891190378,57.341468551724134,20768.135703820484,20250.152984327226,11611.833333333334,11322.22,0.43603501347827656,0.4358092527595245,0.9750587762483672,58859.37940476191,655754.6966231685,0.8290257475955445,0.8083488309288994,25051.255360952437,-9156.30237048715,-8927.932984327226,0.559117751296147
2020-05-21 13:00:00,4136001,904.509487,5.416666666666667,100.0,34.03666283333334,48.613769795460655,57.12523916666666,20518.83122668775,20011.38023263723,12146.973333333333,11846.566666666668,0.45613001229667427,0.4559921434812158,0.9752690107714076,61821.02107142857,658716.3382898351,0.8190739717846872,0.7988174622110598,25051.255360952437,-8371.857893354418,-8164.813565970564,0.5919914832933765
2020-05-21 13:15:00,4136001,870.4650123333332,5.965277777777778,98.75,34.20353676666667,47.43198572124033,55.519519900000006,19849.612132230362,19362.18884481947,12063.133333333333,11766.913333333334,0.4529817432438386,0.4529261670490492,0.9754441908404119,64762.749404761904,661658.0666231685,0.7923599774233306,0.7729029370320278,25051.255360952437,-7786.478798897029,-7595.275511486136,0.6077264005449301
2020-05-21 13:30:00,4136001,878.304198275862,6.513888888888888,97.5,34.3404424137931,46.96791992476804,55.405979689655176,20069.21533628516,19574.053754926044,19292.7,18816.69714285714,0.7244586158831375,0.724282934020965,0.9753273073679236,69466.9236904762,666362.2409088828,0.8011261330866151,0.7813601942454451,25051.255360952437,-776.5153362851597,-757.3566120689029,0.9613081367022248
2020-05-21 13:45:00,4136001,823.5497586666665,7.062499999999999,96.25,34.94132503333332,46.17550651089928,57.358294699999995,18883.47159310776,18435.319186120767,20291.684761904762,19810.111904761907,0.7619714118058373,0.7625209602266029,0.976267477895825,74419.45166666668,671314.7688850733,0.7537934255598845,0.7359040064258028,25051.255360952437,1408.2131687970032,1374.7927186411398,1.0745738495092705
2020-05-21 14:00:00,4136001,792.4297686206895,7.611111111111111,95.0,34.928457413793105,45.21174016256924,55.53873186206898,18246.438329001427,17826.085153929813,19733.29333333333,19278.68666666667,0.7410033004754446,0.7420656046592461,0.9769624533022704,79239.12333333334,676134.4405517399,0.7283642302989045,0.7115845053304376,25051.255360952437,1486.8550043319046,1452.6015127368555,1.0814874101741079
2020-05-21 14:15:00,4136001,776.2209313333333,7.444444444444444,92.5,35.249380366666664,45.473575984861256,56.17341613333333,17852.848740958132,17446.902811665557,19320.586666666666,18881.266666666666,0.7255057858456065,0.7267683119700304,0.9772615600354441,83959.44,680854.7572184065,0.7126528584585621,0.6964482442209329,25051.255360952437,1467.737925708534,1434.3638550011092,1.0822130936639394
2020-05-21 14:30:00,4136001,761.4740259999999,7.277777777777778,90.0,35.47774553333333,45.66060225973076,55.6046551,17499.403575506978,17103.25419605587,19021.700476190475,18591.08952380952,0.7142823347030001,0.7155989579214016,0.9773621210721959,88607.21238095238,685502.529599359,0.6985439780707924,0.6827304240694791,25051.255360952437,1522.2969006834974,1487.8353277536517,1.086991359112043
2020-05-21 14:45:00,4136001,697.5825462068966,7.111111111111112,87.5,35.62312793103448,45.09600335481092,52.90307186206896,16070.582263532879,15714.127615286481,17699.147142857142,17306.57,0.6646192415486828,0.6661558722167917,0.9778194316546165,92933.85488095238,689829.172099359,0.6415080614515712,0.6272790480504302,25051.255360952437,1628.5648793242635,1592.4423847135185,1.1013382622121775
2020-05-21 15:00:00,4136001,663.4513303333332,6.944444444444445,85.0,35.559214499999996,44.7102673321839,51.371613700000005,15309.927362419192,14973.208161111826,17098.91047619048,16722.845238095237,0.6420798030701059,0.6436874294288097,0.9780064794994455,97114.5661904762,694009.8834088828,0.6111441180022811,0.5977029073142046,25051.255360952437,1788.9831137712863,1749.6370769834102,1.1168511823356293
2020-05-21 15:15:00,4136001,605.0661937931035,6.902777777777778,79.5,35.80841389655173,44.187091370665186,51.32030410344827,13994.341508107771,13692.042807926206,15663.113333333333,15324.766666666666,0.5881643007918738,0.5898732854258325,0.9783985048523772,100945.75785714286,697841.0750755494,0.5586283524106679,0.5465611447667443,25051.255360952437,1668.7718252255618,1632.7238587404609,1.119246184199431
2020-05-21 15:30:00,4136001,443.5466976666667,6.861111111111111,74.0,35.614079733333334,41.78044561219704,48.27868333333334,10365.584507680434,10153.712591986337,11706.166666666666,11466.893333333333,0.4395773168416372,0.44137794664590274,0.9795600609365435,103812.48119047619,700707.7984088828,0.41377505272000625,0.40531751585643083,25051.255360952437,1340.5821589862317,1313.180741346996,1.1293301075296738
2020-05-21 15:45:00,4136001,440.2719755172414,6.819444444444444,68.5,35.53067965517241,41.67586739356646,46.37265427586206,10293.668728430264,10083.239592528405,11755.599047619047,11515.284285714286,0.44143354817704233,0.4432405870819184,0.9795574210270949,106691.30226190476,703586.6194803114,0.4109043071939252,0.40250436344380647,25051.255360952437,1461.930319188783,1432.0446931858805,1.1420222816332775
